original,augmented_name,count
Trường THCS Việt Cường,"['Trường THCS Việt Cường', 'truong thcs viet cuong', 'truong tthcs viet cuong', 'tthcs viet cuong', 'truong co so viet cuong', 'thcs viet cuong', 'truong cs viet cuong', 'cs viet cuong', 'cap 2 viet cuong', 'truong truong cap 2 viet cuong', 'truong cap 2 viet cuong', 'trung hoc co so viet cuong', 'truong trung hoc co so viet cuong', 'truong truong thcs viet cuong', 'co so viet cuong', 'truong truong trung hoc co so viet cuong']",16
Trường THCS Việt Thành,"['Trường THCS Việt Thành', 'truong thcs viet thanh', 'truong truong trung hoc co so viet thanh', 'co so viet thanh', 'truong tthcs viet thanh', 'truong cap 2 viet thanh', 'truong cs viet thanh', 'truong trung hoc co so viet thanh', 'truong truong thcs viet thanh', 'tthcs viet thanh', 'truong co so viet thanh', 'trung hoc co so viet thanh', 'thcs viet thanh', 'cs viet thanh', 'truong truong cap 2 viet thanh', 'cap 2 viet thanh']",16
Trường THCS YCan,"['Trường THCS YCan', 'truong thcs ycan', 'tthcs ycan', 'truong truong trung hoc co so ycan', 'trung hoc co so ycan', 'truong truong thcs ycan', 'cs ycan', 'truong cs ycan', 'truong cap 2 ycan', 'truong trung hoc co so ycan', 'cap 2 ycan', 'truong co so ycan', 'truong tthcs ycan', 'truong truong cap 2 ycan', 'thcs ycan', 'co so ycan']",16
Trường THCS Dân tộc nội trú,"['Trường THCS Dân tộc nội trú', 'truong thcs dan toc noi tru', 'truong truong trung hoc co so dan toc noi tru', 'thcs dan toc noi tru', 'truong truong cap 2 dan toc noi tru', 'co so dan toc noi tru', 'truong tthcs dan toc noi tru', 'truong co so dan toc noi tru', 'cap 2 dan toc noi tru', 'cs dan toc noi tru', 'truong truong thcs dan toc noi tru', 'tthcs dan toc noi tru', 'truong cs dan toc noi tru', 'trung hoc co so dan toc noi tru', 'truong trung hoc co so dan toc noi tru', 'truong cap 2 dan toc noi tru']",16
Trường Tiểu học Đào Thịnh,"['Trường Tiểu học Đào Thịnh', 'truong tieu hoc dao thinh', 'truong th dao thinh', 'th dao thinh', 'truong truong tieu hoc dao thinh', 'tieu hoc dao thinh']",6
Trường Tiểu học Báo Đáp,"['Trường Tiểu học Báo Đáp', 'truong tieu hoc bao dap', 'truong th bao dap', 'th bao dap', 'truong truong tieu hoc bao dap', 'tieu hoc bao dap']",6
Trường Tiểu học Bảo Hưng,"['Trường Tiểu học Bảo Hưng', 'truong tieu hoc bao hung', 'truong th bao hung', 'th bao hung', 'truong truong tieu hoc bao hung', 'tieu hoc bao hung']",6
Trường Tiểu học Phước Hoà,"['Trường Tiểu học Phước Hoà', 'truong tieu hoc phuoc hoa', 'truong th phuoc hoa', 'tieu hoc phuoc hoa', 'truong truong tieu hoc phuoc hoa', 'th phuoc hoa']",6
Trường Tiểu học La Chữ,"['Trường Tiểu học La Chữ', 'truong tieu hoc la chu', 'truong truong tieu hoc la chu', 'tieu hoc la chu', 'truong th la chu', 'th la chu']",6
Trường Tiểu học Hởu Sanh,"['Trường Tiểu học Hởu Sanh', 'truong tieu hoc hou sanh', 'truong th hou sanh', 'th hou sanh', 'truong truong tieu hoc hou sanh', 'tieu hoc hou sanh']",6
Trường Tiểu học Tân Đức,"['Trường Tiểu học Tân Đức', 'truong tieu hoc tan duc', 'truong th tan duc', 'tieu hoc tan duc', 'th tan duc', 'truong truong tieu hoc tan duc']",6
Trường Tiểu học Hữu Đức,"['Trường Tiểu học Hữu Đức', 'truong tieu hoc huu duc', 'truong th huu duc', 'th huu duc', 'truong truong tieu hoc huu duc', 'tieu hoc huu duc']",6
Trường Tiểu học Văn Lâm,"['Trường Tiểu học Văn Lâm', 'truong tieu hoc van lam', 'truong truong tieu hoc van lam', 'th van lam', 'truong th van lam', 'tieu hoc van lam']",6
Trường Tiểu học Vụ Bổn,"['Trường Tiểu học Vụ Bổn', 'truong tieu hoc vu bon', 'truong truong tieu hoc vu bon', 'th vu bon', 'truong th vu bon', 'tieu hoc vu bon']",6
Trường Tiểu học Phước Lập,"['Trường Tiểu học Phước Lập', 'truong tieu hoc phuoc lap', 'truong th phuoc lap', 'tieu hoc phuoc lap', 'truong truong tieu hoc phuoc lap', 'th phuoc lap']",6
Trường Tiểu học Lạc Nghiệp,"['Trường Tiểu học Lạc Nghiệp', 'truong tieu hoc lac nghiep', 'truong th lac nghiep', 'tieu hoc lac nghiep', 'truong truong tieu hoc lac nghiep', 'th lac nghiep']",6
Trường Tiểu học Thương Diêm,"['Trường Tiểu học Thương Diêm', 'truong tieu hoc thuong diem', 'truong truong tieu hoc thuong diem', 'tieu hoc thuong diem', 'th thuong diem', 'truong th thuong diem']",6
Trường Tiểu học Quán Thẻ,"['Trường Tiểu học Quán Thẻ', 'truong tieu hoc quan the', 'truong th quan the', 'th quan the', 'truong truong tieu hoc quan the', 'tieu hoc quan the']",6
Trường Tiểu học Lạc Tiến,"['Trường Tiểu học Lạc Tiến', 'truong tieu hoc lac tien', 'truong th lac tien', 'tieu hoc lac tien', 'th lac tien', 'truong truong tieu hoc lac tien']",6
Trường Tiểu học Từ Thiện,"['Trường Tiểu học Từ Thiện', 'truong tieu hoc tu thien', 'truong truong tieu hoc tu thien', 'tieu hoc tu thien', 'th tu thien', 'truong th tu thien']",6
Trường Tiểu học Sơn Hải,"['Trường Tiểu học Sơn Hải', 'truong tieu hoc son hai', 'th son hai', 'truong truong tieu hoc son hai', 'tieu hoc son hai', 'truong th son hai']",6
Trường Tiểu học Nhị Hà,"['Trường Tiểu học Nhị Hà', 'truong tieu hoc nhi ha', 'truong th nhi ha', 'th nhi ha', 'truong truong tieu hoc nhi ha', 'tieu hoc nhi ha']",6
Trường THPT Phạm Văn Đồng,"['Trường THPT Phạm Văn Đồng', 'truong thpt pham van dong', 'truong pt pham van dong', 'thpt pham van dong', 'truong pho thong trung hoc pham van dong', 'pt pham van dong', 'truong ptth pham van dong', 'truong pho thong pham van dong', 'cap 3 pham van dong', 'truong truong trung hoc pho thong pham van dong', 'truong trung hoc pho thong pham van dong', 'truong cap 3 pham van dong', 'truong truong cap 3 pham van dong', 'trung hoc pho thong pham van dong', 'pho thong trung hoc pham van dong', 'truong truong thpt pham van dong', 'ptth pham van dong', 'pho thong pham van dong']",18
Trường THCS Trương Định,"['Trường THCS Trương Định', 'truong thcs truong dinh', 'truong tthcs truong dinh', 'thcs truong dinh', 'truong trung hoc co so truong dinh', 'truong cs truong dinh', 'truong truong thcs truong dinh', 'cap 2 truong dinh', 'tthcs truong dinh', 'truong cap 2 truong dinh', 'truong truong trung hoc co so truong dinh', 'truong co so truong dinh', 'co so truong dinh', 'truong truong cap 2 truong dinh', 'trung hoc co so truong dinh', 'cs truong dinh']",16
Trường THPT An Phước,"['Trường THPT An Phước', 'truong thpt an phuoc', 'truong cap 3 an phuoc', 'truong pt an phuoc', 'ptth an phuoc', 'truong trung hoc pho thong an phuoc', 'thpt an phuoc', 'truong truong cap 3 an phuoc', 'truong truong thpt an phuoc', 'pt an phuoc', 'truong truong trung hoc pho thong an phuoc', 'cap 3 an phuoc', 'truong pho thong an phuoc', 'trung hoc pho thong an phuoc', 'pho thong trung hoc an phuoc', 'pho thong an phuoc', 'truong pho thong trung hoc an phuoc', 'truong ptth an phuoc']",18
Trường THCS Bạch Liêu,"['Trường THCS Bạch Liêu', 'truong thcs bach lieu', 'truong co so bach lieu', 'truong cap 2 bach lieu', 'truong trung hoc co so bach lieu', 'thcs bach lieu', 'truong tthcs bach lieu', 'truong truong thcs bach lieu', 'tthcs bach lieu', 'truong truong trung hoc co so bach lieu', 'truong cs bach lieu', 'co so bach lieu', 'trung hoc co so bach lieu', 'truong truong cap 2 bach lieu', 'cs bach lieu', 'cap 2 bach lieu']",16
Trường THCS Công Thành,"['Trường THCS Công Thành', 'truong thcs cong thanh', 'truong trung hoc co so cong thanh', 'thcs cong thanh', 'truong cap 2 cong thanh', 'co so cong thanh', 'truong truong cap 2 cong thanh', 'tthcs cong thanh', 'truong cs cong thanh', 'truong tthcs cong thanh', 'trung hoc co so cong thanh', 'truong truong trung hoc co so cong thanh', 'truong truong thcs cong thanh', 'cap 2 cong thanh', 'cs cong thanh', 'truong co so cong thanh']",16
Trường THCS Hồng Thành,"['Trường THCS Hồng Thành', 'truong thcs hong thanh', 'truong co so hong thanh', 'truong truong trung hoc co so hong thanh', 'tthcs hong thanh', 'cap 2 hong thanh', 'truong tthcs hong thanh', 'truong cs hong thanh', 'truong truong thcs hong thanh', 'truong trung hoc co so hong thanh', 'trung hoc co so hong thanh', 'truong cap 2 hong thanh', 'thcs hong thanh', 'cs hong thanh', 'co so hong thanh', 'truong truong cap 2 hong thanh']",16
Trường THCS Hậu Thành,"['Trường THCS Hậu Thành', 'truong thcs hau thanh', 'truong cap 2 hau thanh', 'cs hau thanh', 'truong cs hau thanh', 'truong trung hoc co so hau thanh', 'truong truong cap 2 hau thanh', 'thcs hau thanh', 'truong truong trung hoc co so hau thanh', 'trung hoc co so hau thanh', 'co so hau thanh', 'truong truong thcs hau thanh', 'tthcs hau thanh', 'cap 2 hau thanh', 'truong tthcs hau thanh', 'truong co so hau thanh']",16
Trường THCS Hợp Thành,"['Trường THCS Hợp Thành', 'truong thcs hop thanh', 'truong trung hoc co so hop thanh', 'cap 2 hop thanh', 'truong tthcs hop thanh', 'thcs hop thanh', 'cs hop thanh', 'truong truong trung hoc co so hop thanh', 'truong cap 2 hop thanh', 'truong co so hop thanh', 'truong truong cap 2 hop thanh', 'truong truong thcs hop thanh', 'truong cs hop thanh', 'trung hoc co so hop thanh', 'co so hop thanh', 'tthcs hop thanh']",16
Trường THCS Kim Thành,"['Trường THCS Kim Thành', 'truong thcs kim thanh', 'truong cs kim thanh', 'thcs kim thanh', 'truong truong trung hoc co so kim thanh', 'cap 2 kim thanh', 'truong trung hoc co so kim thanh', 'co so kim thanh', 'truong tthcs kim thanh', 'truong cap 2 kim thanh', 'truong truong cap 2 kim thanh', 'trung hoc co so kim thanh', 'tthcs kim thanh', 'truong truong thcs kim thanh', 'truong co so kim thanh', 'cs kim thanh']",16
Trường THCS Lăng Thành,"['Trường THCS Lăng Thành', 'truong thcs lang thanh', 'thcs lang thanh', 'truong truong thcs lang thanh', 'truong trung hoc co so lang thanh', 'truong cap 2 lang thanh', 'trung hoc co so lang thanh', 'truong truong trung hoc co so lang thanh', 'co so lang thanh', 'truong tthcs lang thanh', 'cs lang thanh', 'truong co so lang thanh', 'cap 2 lang thanh', 'truong truong cap 2 lang thanh', 'tthcs lang thanh', 'truong cs lang thanh']",16
Trường THCS Mã Thành,"['Trường THCS Mã Thành', 'truong thcs ma thanh', 'truong cap 2 ma thanh', 'trung hoc co so ma thanh', 'tthcs ma thanh', 'co so ma thanh', 'truong truong trung hoc co so ma thanh', 'cs ma thanh', 'truong trung hoc co so ma thanh', 'truong cs ma thanh', 'truong co so ma thanh', 'truong truong cap 2 ma thanh', 'truong tthcs ma thanh', 'thcs ma thanh', 'cap 2 ma thanh', 'truong truong thcs ma thanh']",16
Trường THCS Nam Thành,"['Trường THCS Nam Thành', 'truong thcs nam thanh', 'truong co so nam thanh', 'thcs nam thanh', 'truong trung hoc co so nam thanh', 'truong cs nam thanh', 'cs nam thanh', 'truong truong thcs nam thanh', 'co so nam thanh', 'tthcs nam thanh', 'truong tthcs nam thanh', 'cap 2 nam thanh', 'truong truong trung hoc co so nam thanh', 'trung hoc co so nam thanh', 'truong truong cap 2 nam thanh', 'truong cap 2 nam thanh']",16
Trường THCS Nhân Thành,"['Trường THCS Nhân Thành', 'truong thcs nhan thanh', 'truong cs nhan thanh', 'truong trung hoc co so nhan thanh', 'truong co so nhan thanh', 'cap 2 nhan thanh', 'truong cap 2 nhan thanh', 'truong truong trung hoc co so nhan thanh', 'cs nhan thanh', 'co so nhan thanh', 'truong truong cap 2 nhan thanh', 'thcs nhan thanh', 'truong tthcs nhan thanh', 'trung hoc co so nhan thanh', 'truong truong thcs nhan thanh', 'tthcs nhan thanh']",16
Trường THCS Thịnh Thành,"['Trường THCS Thịnh Thành', 'truong thcs thinh thanh', 'truong truong thcs thinh thanh', 'co so thinh thanh', 'cap 2 thinh thanh', 'truong truong cap 2 thinh thanh', 'truong cap 2 thinh thanh', 'truong trung hoc co so thinh thanh', 'trung hoc co so thinh thanh', 'thcs thinh thanh', 'truong tthcs thinh thanh', 'tthcs thinh thanh', 'truong truong trung hoc co so thinh thanh', 'cs thinh thanh', 'truong co so thinh thanh', 'truong cs thinh thanh']",16
Trường THCS Văn Thành,"['Trường THCS Văn Thành', 'truong thcs van thanh', 'truong tthcs van thanh', 'cap 2 van thanh', 'truong truong cap 2 van thanh', 'truong truong thcs van thanh', 'tthcs van thanh', 'truong cap 2 van thanh', 'truong trung hoc co so van thanh', 'truong co so van thanh', 'trung hoc co so van thanh', 'co so van thanh', 'truong truong trung hoc co so van thanh', 'thcs van thanh', 'cs van thanh', 'truong cs van thanh']",16
Trường Tiểu học Đô Thành 1,"['Trường Tiểu học Đô Thành 1', 'truong tieu hoc do thanh 1', 'th do thanh 1', 'truong th do thanh 1', 'truong truong tieu hoc do thanh 1', 'tieu hoc do thanh 1']",6
Trường Tiểu học Đô Thành 2,"['Trường Tiểu học Đô Thành 2', 'truong tieu hoc do thanh 2', 'truong th do thanh 2', 'tieu hoc do thanh 2', 'truong truong tieu hoc do thanh 2', 'th do thanh 2']",6
Trường Tiểu học Bắc Thành,"['Trường Tiểu học Bắc Thành', 'truong tieu hoc bac thanh', 'truong truong tieu hoc bac thanh', 'tieu hoc bac thanh', 'truong th bac thanh', 'th bac thanh']",6
Trường Tiểu học 2 Xã Tam Giang,"['Trường Tiểu học 2 Xã Tam Giang', 'truong tieu hoc 2 xa tam giang', 'truong truong tieu hoc 2 xa tam giang', 'tieu hoc 2 xa tam giang', 'th 2 xa tam giang', 'truong th 2 xa tam giang']",6
Trường Tiểu học 1 Xã Tam Giang Tây,"['Trường Tiểu học 1 Xã Tam Giang Tây', 'truong tieu hoc 1 xa tam giang tay', 'truong th 1 xa tam giang tay', 'tieu hoc 1 xa tam giang tay', 'truong truong tieu hoc 1 xa tam giang tay', 'th 1 xa tam giang tay']",6
Trường Tiểu học 2 Xã Tam Giang Tây,"['Trường Tiểu học 2 Xã Tam Giang Tây', 'truong tieu hoc 2 xa tam giang tay', 'tieu hoc 2 xa tam giang tay', 'truong truong tieu hoc 2 xa tam giang tay', 'th 2 xa tam giang tay', 'truong th 2 xa tam giang tay']",6
Trường Tiểu học 1 Xã Tam Giang Đông,"['Trường Tiểu học 1 Xã Tam Giang Đông', 'truong tieu hoc 1 xa tam giang dong', 'tieu hoc 1 xa tam giang dong', 'truong th 1 xa tam giang dong', 'th 1 xa tam giang dong', 'truong truong tieu hoc 1 xa tam giang dong']",6
Trường Tiểu học 1 Xã Tân Ân,"['Trường Tiểu học 1 Xã Tân Ân', 'truong tieu hoc 1 xa tan an', 'truong th 1 xa tan an', 'th 1 xa tan an', 'truong truong tieu hoc 1 xa tan an', 'tieu hoc 1 xa tan an']",6
Trường Tiểu học 2 Xã Tân Ân,"['Trường Tiểu học 2 Xã Tân Ân', 'truong tieu hoc 2 xa tan an', 'truong truong tieu hoc 2 xa tan an', 'th 2 xa tan an', 'truong th 2 xa tan an', 'tieu hoc 2 xa tan an']",6
Trường Tiểu học 3 Xã Tân Ân,"['Trường Tiểu học 3 Xã Tân Ân', 'truong tieu hoc 3 xa tan an', 'truong th 3 xa tan an', 'th 3 xa tan an', 'truong truong tieu hoc 3 xa tan an', 'tieu hoc 3 xa tan an']",6
Trường Tiểu học 1 Xã Tân Ân Tây,"['Trường Tiểu học 1 Xã Tân Ân Tây', 'truong tieu hoc 1 xa tan an tay', 'tieu hoc 1 xa tan an tay', 'truong truong tieu hoc 1 xa tan an tay', 'th 1 xa tan an tay', 'truong th 1 xa tan an tay']",6
Trường Tiểu học 2 Xã Tân Ân Tây,"['Trường Tiểu học 2 Xã Tân Ân Tây', 'truong tieu hoc 2 xa tan an tay', 'tieu hoc 2 xa tan an tay', 'truong truong tieu hoc 2 xa tan an tay', 'th 2 xa tan an tay', 'truong th 2 xa tan an tay']",6
Trường Tiểu học 1 Xã Viên An Đông,"['Trường Tiểu học 1 Xã Viên An Đông', 'truong tieu hoc 1 xa vien an dong', 'truong th 1 xa vien an dong', 'th 1 xa vien an dong', 'tieu hoc 1 xa vien an dong', 'truong truong tieu hoc 1 xa vien an dong']",6
Trường Tiểu học 2 Xã Viên An Đông,"['Trường Tiểu học 2 Xã Viên An Đông', 'truong tieu hoc 2 xa vien an dong', 'tieu hoc 2 xa vien an dong', 'th 2 xa vien an dong', 'truong truong tieu hoc 2 xa vien an dong', 'truong th 2 xa vien an dong']",6
Trường Tiểu học 3 Xã Viên An Đông,"['Trường Tiểu học 3 Xã Viên An Đông', 'truong tieu hoc 3 xa vien an dong', 'truong th 3 xa vien an dong', 'th 3 xa vien an dong', 'tieu hoc 3 xa vien an dong', 'truong truong tieu hoc 3 xa vien an dong']",6
Trường Tiểu học 1 Xã Viên An,"['Trường Tiểu học 1 Xã Viên An', 'truong tieu hoc 1 xa vien an', 'truong th 1 xa vien an', 'tieu hoc 1 xa vien an', 'truong truong tieu hoc 1 xa vien an', 'th 1 xa vien an']",6
Trường Tiểu học 2 Xã Viên An,"['Trường Tiểu học 2 Xã Viên An', 'truong tieu hoc 2 xa vien an', 'truong th 2 xa vien an', 'tieu hoc 2 xa vien an', 'th 2 xa vien an', 'truong truong tieu hoc 2 xa vien an']",6
Trường Tiểu học 3 Xã Viên An,"['Trường Tiểu học 3 Xã Viên An', 'truong tieu hoc 3 xa vien an', 'tieu hoc 3 xa vien an', 'truong th 3 xa vien an', 'th 3 xa vien an', 'truong truong tieu hoc 3 xa vien an']",6
Trường Tiểu học 1 Xã Đất Mũi,"['Trường Tiểu học 1 Xã Đất Mũi', 'truong tieu hoc 1 xa dat mui', 'truong truong tieu hoc 1 xa dat mui', 'tieu hoc 1 xa dat mui', 'truong th 1 xa dat mui', 'th 1 xa dat mui']",6
Trường Tiểu học 2 Xã Đất Mũi,"['Trường Tiểu học 2 Xã Đất Mũi', 'truong tieu hoc 2 xa dat mui', 'truong truong tieu hoc 2 xa dat mui', 'th 2 xa dat mui', 'truong th 2 xa dat mui', 'tieu hoc 2 xa dat mui']",6
Trường THPT Viên An,"['Trường THPT Viên An', 'truong thpt vien an', 'truong pho thong trung hoc vien an', 'pho thong vien an', 'truong truong trung hoc pho thong vien an', 'truong trung hoc pho thong vien an', 'pt vien an', 'truong ptth vien an', 'truong pho thong vien an', 'ptth vien an', 'cap 3 vien an', 'pho thong trung hoc vien an', 'truong pt vien an', 'truong truong thpt vien an', 'trung hoc pho thong vien an', 'truong cap 3 vien an', 'truong truong cap 3 vien an', 'thpt vien an']",18
Trường THPT Ngọc Hiển,"['Trường THPT Ngọc Hiển', 'truong thpt ngoc hien', 'truong truong cap 3 ngoc hien', 'truong cap 3 ngoc hien', 'truong pho thong ngoc hien', 'trung hoc pho thong ngoc hien', 'truong pho thong trung hoc ngoc hien', 'cap 3 ngoc hien', 'truong truong trung hoc pho thong ngoc hien', 'ptth ngoc hien', 'truong pt ngoc hien', 'truong trung hoc pho thong ngoc hien', 'truong truong thpt ngoc hien', 'pt ngoc hien', 'pho thong trung hoc ngoc hien', 'pho thong ngoc hien', 'thpt ngoc hien', 'truong ptth ngoc hien']",18
Trường THCS Khai Long,"['Trường THCS Khai Long', 'truong thcs khai long', 'truong truong trung hoc co so khai long', 'cap 2 khai long', 'truong cap 2 khai long', 'cs khai long', 'truong co so khai long', 'trung hoc co so khai long', 'truong truong cap 2 khai long', 'truong truong thcs khai long', 'truong tthcs khai long', 'thcs khai long', 'truong cs khai long', 'truong trung hoc co so khai long', 'tthcs khai long', 'co so khai long']",16
Tiểu học Võ Thị Sáu,"['Tiểu học Võ Thị Sáu', 'tieu hoc vo thi sau', 'th vo thi sau', 'truong tieu hoc vo thi sau']",4
Tiểu học Trần Quốc Toản,"['Tiểu học Trần Quốc Toản', 'tieu hoc tran quoc toan', 'truong tieu hoc tran quoc toan', 'th tran quoc toan']",4
Trường THCS Lương Thế Vinh,"['Trường THCS Lương Thế Vinh', 'truong thcs luong the vinh', 'truong tthcs luong the vinh', 'thcs luong the vinh', 'truong trung hoc co so luong the vinh', 'co so luong the vinh', 'truong truong thcs luong the vinh', 'truong cs luong the vinh', 'trung hoc co so luong the vinh', 'cs luong the vinh', 'truong cap 2 luong the vinh', 'truong truong cap 2 luong the vinh', 'truong co so luong the vinh', 'cap 2 luong the vinh', 'tthcs luong the vinh', 'truong truong trung hoc co so luong the vinh']",16
THCS Trần Hưng Đạo,"['THCS Trần Hưng Đạo', 'thcs tran hung dao', 'co so tran hung dao', 'trung hoc co so tran hung dao', 'truong trung hoc co so tran hung dao', 'truong thcs tran hung dao', 'cap 2 tran hung dao', 'tthcs tran hung dao', 'cs tran hung dao', 'truong cap 2 tran hung dao']",10
Trường THCS Sa Nghĩa,"['Trường THCS Sa Nghĩa', 'truong thcs sa nghia', 'truong trung hoc co so sa nghia', 'trung hoc co so sa nghia', 'truong cs sa nghia', 'thcs sa nghia', 'truong co so sa nghia', 'cap 2 sa nghia', 'truong tthcs sa nghia', 'truong truong thcs sa nghia', 'cs sa nghia', 'truong cap 2 sa nghia', 'tthcs sa nghia', 'truong truong cap 2 sa nghia', 'truong truong trung hoc co so sa nghia', 'co so sa nghia']",16
THCS Sa Phan Đình Phùng,"['THCS Sa Phan Đình Phùng', 'thcs sa phan dinh phung', 'trung hoc co so sa phan dinh phung', 'tthcs sa phan dinh phung', 'cap 2 sa phan dinh phung', 'truong cap 2 sa phan dinh phung', 'truong thcs sa phan dinh phung', 'co so sa phan dinh phung', 'cs sa phan dinh phung', 'truong trung hoc co so sa phan dinh phung']",10
Trường PTDTNT Huyện Sa Thầy,"['Trường PTDTNT Huyện Sa Thầy', 'truong ptdtnt huyen sa thay']",2
Trường THPT DT Nội Trú Sa Thầy,"['Trường THPT DT Nội Trú Sa Thầy', 'truong thpt dt noi tru sa thay', 'truong truong trung hoc pho thong dt noi tru sa thay', 'truong trung hoc pho thong dt noi tru sa thay', 'truong truong cap 3 dt noi tru sa thay', 'ptth dt noi tru sa thay', 'trung hoc pho thong dt noi tru sa thay', 'truong ptth dt noi tru sa thay', 'thpt dt noi tru sa thay', 'truong cap 3 dt noi tru sa thay', 'pho thong dt noi tru sa thay', 'truong pt dt noi tru sa thay', 'truong pho thong trung hoc dt noi tru sa thay', 'truong pho thong dt noi tru sa thay', 'cap 3 dt noi tru sa thay', 'pho thong trung hoc dt noi tru sa thay', 'pt dt noi tru sa thay', 'truong truong thpt dt noi tru sa thay']",18
Trưởng Tiểu học Lê Quý Đôn,"['Trưởng Tiểu học Lê Quý Đôn', 'truong tieu hoc le quy don', 'truong truong tieu hoc le quy don', 'tieu hoc le quy don', 'truong th le quy don', 'th le quy don']",6
Trường Tiểu học Tô Vĩnh Diện,"['Trường Tiểu học Tô Vĩnh Diện', 'truong tieu hoc to vinh dien', 'tieu hoc to vinh dien', 'truong th to vinh dien', 'truong truong tieu hoc to vinh dien', 'th to vinh dien']",6
Trường Tiểu học & THCS Nguyễn Trãi,"['Trường Tiểu học & THCS Nguyễn Trãi', 'truong tieu hoc thcs nguyen trai', 'truong tieu hoc tthcs nguyen trai', 'truong th thcs nguyen trai', 'tieu hoc thcs nguyen trai', 'truong tieu hoc trung hoc co so nguyen trai', 'truong truong tieu hoc thcs nguyen trai', 'truong tieu hoc truong thcs nguyen trai', 'th thcs nguyen trai', 'truong tieu hoc truong cap 2 nguyen trai', 'truong tieu hoc truong trung hoc co so nguyen trai', 'truong tieu hoc cs nguyen trai', 'truong tieu hoc co so nguyen trai', 'truong tieu hoc cap 2 nguyen trai']",14
Trường TH&THCS Võ Nguyên Giáp,"['Trường TH&THCS Võ Nguyên Giáp', 'truong th thcs vo nguyen giap', 'truong th truong thcs vo nguyen giap', 'truong th cap 2 vo nguyen giap', 'truong th cs vo nguyen giap', 'truong th & thcs vo nguyen giap', 'truong th co so vo nguyen giap', 'truong th tthcs vo nguyen giap', 'truong th truong cap 2 vo nguyen giap', 'truong th trung hoc co so vo nguyen giap', 'truong th truong trung hoc co so vo nguyen giap']",11
Trường TH&THCS Nguyễn Trãi,"['Trường TH&THCS Nguyễn Trãi', 'truong th thcs nguyen trai', 'truong th tthcs nguyen trai', 'truong th & thcs nguyen trai', 'truong th cap 2 nguyen trai', 'truong th truong cap 2 nguyen trai', 'truong th truong thcs nguyen trai', 'truong th truong trung hoc co so nguyen trai', 'truong th trung hoc co so nguyen trai', 'truong th cs nguyen trai', 'truong th co so nguyen trai']",11
Trường THCS Trịnh Văn Thì,"['Trường THCS Trịnh Văn Thì', 'truong thcs trinh van thi', 'truong cs trinh van thi', 'truong trung hoc co so trinh van thi', 'trung hoc co so trinh van thi', 'truong tthcs trinh van thi', 'tthcs trinh van thi', 'cap 2 trinh van thi', 'truong cap 2 trinh van thi', 'co so trinh van thi', 'truong truong trung hoc co so trinh van thi', 'truong co so trinh van thi', 'thcs trinh van thi', 'truong truong thcs trinh van thi', 'truong truong cap 2 trinh van thi', 'cs trinh van thi']",16
Trường THCS Long Trị A,"['Trường THCS Long Trị A', 'truong thcs long tri a', 'truong truong thcs long tri a', 'truong trung hoc co so long tri a', 'thcs long tri a', 'truong cap 2 long tri a', 'truong co so long tri a', 'cs long tri a', 'truong truong trung hoc co so long tri a', 'truong tthcs long tri a', 'cap 2 long tri a', 'truong truong cap 2 long tri a', 'truong cs long tri a', 'trung hoc co so long tri a', 'co so long tri a', 'tthcs long tri a']",16
Trường THCS Long Trị,"['Trường THCS Long Trị', 'truong thcs long tri', 'cs long tri', 'truong truong thcs long tri', 'co so long tri', 'truong truong cap 2 long tri', 'truong cap 2 long tri', 'truong tthcs long tri', 'truong truong trung hoc co so long tri', 'thcs long tri', 'tthcs long tri', 'cap 2 long tri', 'truong co so long tri', 'truong trung hoc co so long tri', 'trung hoc co so long tri', 'truong cs long tri']",16
Trường Tiểu học Vĩnh Trường,"['Trường Tiểu học Vĩnh Trường', 'truong tieu hoc vinh truong', 'truong truong tieu hoc vinh truong', 'th vinh truong', 'tieu hoc vinh truong', 'truong th vinh truong']",6
Trường Tiểu học Bình Thạnh,"['Trường Tiểu học Bình Thạnh', 'truong tieu hoc binh thanh', 'truong truong tieu hoc binh thanh', 'truong th binh thanh', 'th binh thanh', 'tieu hoc binh thanh']",6
Trường Tiểu học Long Trị 1,"['Trường Tiểu học Long Trị 1', 'truong tieu hoc long tri 1', 'truong truong tieu hoc long tri 1', 'th long tri 1', 'truong th long tri 1', 'tieu hoc long tri 1']",6
Trường Tiểu học Long Trị 2,"['Trường Tiểu học Long Trị 2', 'truong tieu hoc long tri 2', 'truong th long tri 2', 'th long tri 2', 'tieu hoc long tri 2', 'truong truong tieu hoc long tri 2']",6
Trường Tiểu học Long Trị A,"['Trường Tiểu học Long Trị A', 'truong tieu hoc long tri a', 'th long tri a', 'truong th long tri a', 'tieu hoc long tri a', 'truong truong tieu hoc long tri a']",6
Trường Tiểu học Long Phú 1,"['Trường Tiểu học Long Phú 1', 'truong tieu hoc long phu 1', 'truong truong tieu hoc long phu 1', 'tieu hoc long phu 1', 'truong th long phu 1', 'th long phu 1']",6
Trường Tiểu học Long Phú 2,"['Trường Tiểu học Long Phú 2', 'truong tieu hoc long phu 2', 'truong th long phu 2', 'th long phu 2', 'truong truong tieu hoc long phu 2', 'tieu hoc long phu 2']",6
Trường Tiểu học Long Bình,"['Trường Tiểu học Long Bình', 'truong tieu hoc long binh', 'truong truong tieu hoc long binh', 'th long binh', 'tieu hoc long binh', 'truong th long binh']",6
