original,augmented_name,count
Đại Học Kinh Tế Kỹ Thuật Công Nghiệp,"['Đại Học Kinh Tế Kỹ Thuật Công Nghiệp', 'dai hoc kinh te ky thuat cong nghiep', 'truong dh kinh te ky thuat cong nghiep', 'dh kinh te ky thuat cong nghiep', 'truong dai hoc kinh te ky thuat cong nghiep', 'daj hoc kinh te ky thuat cong nghiep']",6
Đại học Tài Chính Kế Toán,"['Đại học Tài Chính Kế Toán', 'dai hoc tai chinh ke toan', 'truong dh tai chinh ke toan', 'daj hoc tai chinh ke toan', 'dh tai chinh ke toan', 'truong dai hoc tai chinh ke toan']",6
Đại Học Kỹ Thuật Y Tế Hải Dương,"['Đại Học Kỹ Thuật Y Tế Hải Dương', 'dai hoc ky thuat y te hai duong', 'truong dai hoc ky thuat y te hai duong', 'dh ky thuat y te hai duong', 'daj hoc ky thuat y te hai duong', 'truong dh ky thuat y te hai duong']",6
Đại Học Kinh Tế Công Nghiệp Long An,"['Đại Học Kinh Tế Công Nghiệp Long An', 'dai hoc kinh te cong nghiep long an', 'truong dh kinh te cong nghiep long an', 'daj hoc kinh te cong nghiep long an', 'dh kinh te cong nghiep long an', 'truong dai hoc kinh te cong nghiep long an']",6
Đại Học Lạc Hồng,"['Đại Học Lạc Hồng', 'dai hoc lac hong', 'daj hoc lac hong', 'truong dai hoc lac hong', 'dh lac hong', 'truong dh lac hong']",6
Đại Học Lao Động – Xã Hội ( Cơ sở phía Nam),"['Đại Học Lao Động – Xã Hội ( Cơ sở phía Nam)', 'dai hoc lao dong xa hoi co so phia nam', 'daj hoc lao dong xa hoi co so phia nam', 'dh lao dong xa hoi co so phia nam', 'truong dai hoc lao dong xa hoi co so phia nam', 'truong dh lao dong xa hoi co so phia nam']",6
Đại Học Lao Động – Xã Hội ( Cơ sở Sơn Tây ),"['Đại Học Lao Động – Xã Hội ( Cơ sở Sơn Tây )', 'dai hoc lao dong xa hoi co so son tay', 'truong dai hoc lao dong xa hoi co so son tay', 'daj hoc lao dong xa hoi co so son tay', 'dh lao dong xa hoi co so son tay', 'truong dh lao dong xa hoi co so son tay']",6
Đại Học Lao Động – Xã Hội ( Cơ sở Hà Nội ),"['Đại Học Lao Động – Xã Hội ( Cơ sở Hà Nội )', 'dai hoc lao dong xa hoi co so ha noi', 'daj hoc lao dong xa hoi co so ha noi', 'truong dai hoc lao dong xa hoi co so ha noi', 'dh lao dong xa hoi co so ha noi', 'truong dh lao dong xa hoi co so ha noi']",6
Đại học Công nghệ Miền Đông,"['Đại học Công nghệ Miền Đông', 'dai hoc cong nghe mien dong', 'dh cong nghe mien dong', 'daj hoc cong nghe mien dong', 'truong dh cong nghe mien dong', 'truong dai hoc cong nghe mien dong']",6
Đại Học Tài Chính Marketing,"['Đại Học Tài Chính Marketing', 'dai hoc tai chinh marketing', 'truong dai hoc tai chinh marketing', 'daj hoc tai chinh marketing', 'dh tai chinh marketing', 'truong dh tai chinh marketing']",6
Đại học Tài Nguyên và Môi Trường Hà Nội,"['Đại học Tài Nguyên và Môi Trường Hà Nội', 'dai hoc tai nguyen va moi truong ha noi', 'truong dai hoc tai nguyen va moi truong ha noi', 'dh tai nguyen va moi truong ha noi', 'truong dh tai nguyen va moi truong ha noi', 'daj hoc tai nguyen va moi truong ha noi']",6
Đại học Nam Cần Thơ,"['Đại học Nam Cần Thơ', 'dai hoc nam can tho', 'dh nam can tho', 'truong dai hoc nam can tho', 'truong dh nam can tho', 'daj hoc nam can tho']",6
Đại Học Ngoại Ngữ – Tin Học TPHCM,"['Đại Học Ngoại Ngữ – Tin Học TPHCM', 'dai hoc ngoai ngu tin hoc tphcm', 'daj hoc ngoai ngu tin hoc tphcm', 'truong dai hoc ngoai ngu tin hoc tphcm', 'dh ngoai ngu tin hoc tphcm', 'truong dh ngoai ngu tin hoc tphcm']",6
Đại Học Nội Vụ,"['Đại Học Nội Vụ', 'dai hoc noi vu', 'truong dai hoc noi vu', 'truong dh noi vu', 'daj hoc noi vu', 'dh noi vu']",6
Đại Học Phạm Văn Đồng,"['Đại Học Phạm Văn Đồng', 'dai hoc pham van dong', 'dh pham van dong', 'daj hoc pham van dong', 'truong dai hoc pham van dong', 'truong dh pham van dong']",6
Đại Học Phan Thiết,"['Đại Học Phan Thiết', 'dai hoc phan thiet', 'dh phan thiet', 'truong dh phan thiet', 'truong dai hoc phan thiet', 'daj hoc phan thiet']",6
Đại Học Dân Lập Phú Xuân,"['Đại Học Dân Lập Phú Xuân', 'dai hoc dan lap phu xuan', 'truong dai hoc dan lap phu xuan', 'dai hoc dl phu xuan', 'daj hoc dan lap phu xuan', 'dh dan lap phu xuan', 'truong dh dan lap phu xuan']",7
Đại Học Phú Yên,"['Đại Học Phú Yên', 'dai hoc phu yen', 'truong dai hoc phu yen', 'dh phu yen', 'truong dh phu yen', 'daj hoc phu yen']",6
Đại Học Quảng Bình,"['Đại Học Quảng Bình', 'dai hoc quang binh', 'truong dai hoc quang binh', 'daj hoc quang binh', 'truong dh quang binh', 'dh quang binh']",6
Đại Học Kinh Doanh và Công Nghệ Hà Nội,"['Đại Học Kinh Doanh và Công Nghệ Hà Nội', 'dai hoc kinh doanh va cong nghe ha noi', 'truong dh kinh doanh va cong nghe ha noi', 'daj hoc kinh doanh va cong nghe ha noi', 'truong dai hoc kinh doanh va cong nghe ha noi', 'dh kinh doanh va cong nghe ha noi']",6
Đại Học Quy Nhơn,"['Đại Học Quy Nhơn', 'dai hoc quy nhon', 'truong dai hoc quy nhon', 'truong dh quy nhon', 'daj hoc quy nhon', 'dh quy nhon']",6
Đại Học Quảng Nam,"['Đại Học Quảng Nam', 'dai hoc quang nam', 'truong dh quang nam', 'dh quang nam', 'truong dai hoc quang nam', 'daj hoc quang nam']",6
"Đại Học Sân Khấu, Điện Ảnh TPHCM","['Đại Học Sân Khấu, Điện Ảnh TPHCM', 'dai hoc san khau dien anh tphcm', 'daj hoc san khau dien anh tphcm', 'truong dh san khau dien anh tphcm', 'dh san khau dien anh tphcm', 'truong dai hoc san khau dien anh tphcm']",6
Đại Học Công Nghệ Sài Gòn,"['Đại Học Công Nghệ Sài Gòn', 'dai hoc cong nghe sai gon', 'dh cong nghe sai gon', 'daj hoc cong nghe sai gon', 'truong dh cong nghe sai gon', 'truong dai hoc cong nghe sai gon']",6
Đại Học Thành Tây,"['Đại Học Thành Tây', 'dai hoc thanh tay', 'truong dai hoc thanh tay', 'dh thanh tay', 'daj hoc thanh tay', 'truong dh thanh tay']",6
Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên,"['Đại học Công Nghệ Thông Tin và Truyền Thông – Đại Học Thái Nguyên', 'dai hoc cong nghe thong tin va truyen thong dai hoc thai nguyen', 'truong dh cong nghe thong tin va truyen thong dai hoc thai nguyen', 'daj hoc cong nghe thong tin va truyen thong dai hoc thai nguyen', 'truong dai hoc cong nghe thong tin va truyen thong dai hoc thai nguyen', 'dh cong nghe thong tin va truyen thong dai hoc thai nguyen']",6
Đại Học Kinh Tế & Quản Trị Kinh Doanh – Đại Học Thái Nguyên,"['Đại Học Kinh Tế & Quản Trị Kinh Doanh – Đại Học Thái Nguyên', 'dai hoc kinh te quan tri kinh doanh dai hoc thai nguyen', 'daj hoc kinh te quan tri kinh doanh dai hoc thai nguyen', 'dh kinh te quan tri kinh doanh dai hoc thai nguyen', 'truong dai hoc kinh te quan tri kinh doanh dai hoc thai nguyen', 'truong dh kinh te quan tri kinh doanh dai hoc thai nguyen']",6
Khoa Ngoại Ngữ – Đại Học Thái Nguyên,"['Khoa Ngoại Ngữ – Đại Học Thái Nguyên', 'khoa ngoai ngu dai hoc thai nguyen', 'khoa ngoai ngu truong dh thai nguyen', 'khoa ngoai ngu dh thai nguyen', 'khoa ngoai ngu daj hoc thai nguyen', 'khoa ngoai ngu truong dai hoc thai nguyen']",6
Đại Học Thủy Lợi ( Cơ sở 1 ),"['Đại Học Thủy Lợi ( Cơ sở 1 )', 'dai hoc thuy loi co so 1', 'truong dai hoc thuy loi co so 1', 'daj hoc thuy loi co so 1', 'truong dh thuy loi co so 1', 'dh thuy loi co so 1']",6
ĐH Tài Nguyên môi trường TPHCM,"['ĐH Tài Nguyên môi trường TPHCM', 'dh tai nguyen moi truong tphcm']",2
Đại Học Nông Lâm – Đại Học Thái Nguyên,"['Đại Học Nông Lâm – Đại Học Thái Nguyên', 'dai hoc nong lam dai hoc thai nguyen', 'truong dai hoc nong lam dai hoc thai nguyen', 'dh nong lam dai hoc thai nguyen', 'truong dh nong lam dai hoc thai nguyen', 'daj hoc nong lam dai hoc thai nguyen']",6
Phân Hiệu Đại Học Thái Nguyên Tại Lào Cai,"['Phân Hiệu Đại Học Thái Nguyên Tại Lào Cai', 'phan hieu dai hoc thai nguyen tai lao cai', 'phan hieu truong dai hoc thai nguyen tai lao cai', 'phan hieu dh thai nguyen tai lao cai', 'phan hieu truong dh thai nguyen tai lao cai', 'phan hieu daj hoc thai nguyen tai lao cai']",6
Khoa Quốc Tế - Đại Học Thái Nguyên,"['Khoa Quốc Tế - Đại Học Thái Nguyên', 'khoa quoc te dai hoc thai nguyen', 'khoa quoc te truong dai hoc thai nguyen', 'khoa quoc te truong dh thai nguyen', 'khoa quoc te dh thai nguyen', 'khoa quoc te daj hoc thai nguyen']",6
Đại Học Sư Phạm – Đại Học Thái Nguyên,"['Đại Học Sư Phạm – Đại Học Thái Nguyên', 'dai hoc su pham dai hoc thai nguyen', 'truong dai hoc su pham dai hoc thai nguyen', 'truong dh su pham dai hoc thai nguyen', 'dhsp dai hoc thai nguyen', 'dh su pham dai hoc thai nguyen', 'daj hoc su pham dai hoc thai nguyen']",7
Đại Học Y Dược – Đại Học Thái Nguyên,"['Đại Học Y Dược – Đại Học Thái Nguyên', 'dai hoc y duoc dai hoc thai nguyen', 'truong dai hoc y duoc dai hoc thai nguyen', 'daj hoc y duoc dai hoc thai nguyen', 'truong dh y duoc dai hoc thai nguyen', 'dh y duoc dai hoc thai nguyen']",6
Đại Học Khoa Học – Đại Học Thái Nguyên,"['Đại Học Khoa Học – Đại Học Thái Nguyên', 'dai hoc khoa hoc dai hoc thai nguyen', 'truong dai hoc khoa hoc dai hoc thai nguyen', 'dh khoa hoc dai hoc thai nguyen', 'daj hoc khoa hoc dai hoc thai nguyen', 'truong dh khoa hoc dai hoc thai nguyen']",6
"Đại Học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa","['Đại Học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa', 'dai hoc van hoa the thao va du lich thanh hoa', 'daj hoc van hoa the thao va du lich thanh hoa', 'truong dai hoc van hoa the thao va du lich thanh hoa', 'dh van hoa the thao va du lich thanh hoa', 'truong dh van hoa the thao va du lich thanh hoa']",6
Đại Học Văn Hiến,"['Đại Học Văn Hiến', 'dai hoc van hien', 'daj hoc van hien', 'truong dai hoc van hien', 'truong dh van hien', 'dh van hien']",6
Đại học Trưng Vương,"['Đại học Trưng Vương', 'dai hoc trung vuong', 'daj hoc trung vuong', 'truong dai hoc trung vuong', 'dh trung vuong', 'truong dh trung vuong']",6
Đại Học Công Nghệ Vạn Xuân,"['Đại Học Công Nghệ Vạn Xuân', 'dai hoc cong nghe van xuan', 'daj hoc cong nghe van xuan', 'truong dai hoc cong nghe van xuan', 'dh cong nghe van xuan', 'truong dh cong nghe van xuan']",6
Đại Học Quốc Tế Miền Đông,"['Đại Học Quốc Tế Miền Đông', 'dai hoc quoc te mien dong', 'daj hoc quoc te mien dong', 'truong dai hoc quoc te mien dong', 'dh quoc te mien dong', 'truong dh quoc te mien dong']",6
Đại Học Giao Thông Vận Tải ( Cơ sở Phía Bắc ),"['Đại Học Giao Thông Vận Tải ( Cơ sở Phía Bắc )', 'dai hoc giao thong van tai co so phia bac', 'truong dh giao thong van tai co so phia bac', 'dai hoc gtvt co so phia bac', 'truong dai hoc giao thong van tai co so phia bac', 'dh giao thong van tai co so phia bac', 'daj hoc giao thong van tai co so phia bac']",7
Đại Học Giao Thông Vận Tải ( Cơ sở Phía Nam),"['Đại Học Giao Thông Vận Tải ( Cơ sở Phía Nam)', 'dai hoc giao thong van tai co so phia nam', 'truong dai hoc giao thong van tai co so phia nam', 'dai hoc gtvt co so phia nam', 'dh giao thong van tai co so phia nam', 'daj hoc giao thong van tai co so phia nam', 'truong dh giao thong van tai co so phia nam']",7
Đại học Công nghệ Giao thông vận tải,"['Đại học Công nghệ Giao thông vận tải', 'dai hoc cong nghe giao thong van tai', 'truong dai hoc cong nghe giao thong van tai', 'dai hoc cong nghe gtvt', 'dh cong nghe giao thong van tai', 'daj hoc cong nghe giao thong van tai', 'truong dh cong nghe giao thong van tai']",7
Đại Học Giao Thông Vận Tải TPHCM,"['Đại Học Giao Thông Vận Tải TPHCM', 'dai hoc giao thong van tai tphcm', 'truong dai hoc giao thong van tai tphcm', 'dh giao thong van tai tphcm', 'dai hoc gtvt tphcm', 'truong dh giao thong van tai tphcm', 'daj hoc giao thong van tai tphcm']",7
Học Viện Báo Chí – Tuyên Truyền,"['Học Viện Báo Chí – Tuyên Truyền', 'hoc vien bao chi tuyen truyen']",2
Đại Học Quốc Tế Hồng Bàng,"['Đại Học Quốc Tế Hồng Bàng', 'dai hoc quoc te hong bang', 'dh quoc te hong bang', 'truong dai hoc quoc te hong bang', 'daj hoc quoc te hong bang', 'truong dh quoc te hong bang']",6
Học Viện Chính Sách và Phát Triển,"['Học Viện Chính Sách và Phát Triển', 'hoc vien chinh sach va phat trien']",2
Học Viện Hậu Cần - Hệ Quân sự,"['Học Viện Hậu Cần - Hệ Quân sự', 'hoc vien hau can he quan su']",2
Trường Sĩ Quan Phòng Hóa,"['Trường Sĩ Quan Phòng Hóa', 'truong si quan phong hoa']",2
Đại Học Hàng Hải,"['Đại Học Hàng Hải', 'dai hoc hang hai', 'truong dh hang hai', 'dh hang hai', 'daj hoc hang hai', 'truong dai hoc hang hai']",6
Học Viện Hàng Không Việt Nam,"['Học Viện Hàng Không Việt Nam', 'hoc vien hang khong viet nam']",2
Đại học Thủ Đô Hà Nội,"['Đại học Thủ Đô Hà Nội', 'dai hoc thu do ha noi', 'truong dh thu do ha noi', 'daj hoc thu do ha noi', 'dh thu do ha noi', 'truong dai hoc thu do ha noi']",6
Học Viện Y Dược Học Cổ Truyền Việt Nam,"['Học Viện Y Dược Học Cổ Truyền Việt Nam', 'hoc vien y duoc hoc co truyen viet nam']",2
Đại học Kỹ Thuật Công Nghệ Cần Thơ,"['Đại học Kỹ Thuật Công Nghệ Cần Thơ', 'dai hoc ky thuat cong nghe can tho', 'daj hoc ky thuat cong nghe can tho', 'dh ky thuat cong nghe can tho', 'truong dai hoc ky thuat cong nghe can tho', 'truong dh ky thuat cong nghe can tho']",6
Đại Học Kinh Tế Quốc Dân,"['Đại Học Kinh Tế Quốc Dân', 'dai hoc kinh te quoc dan', 'truong dh kinh te quoc dan', 'daj hoc kinh te quoc dan', 'dh kinh te quoc dan', 'truong dai hoc kinh te quoc dan']",6
Đại Học Kinh Tế TPHCM,"['Đại Học Kinh Tế TPHCM', 'dai hoc kinh te tphcm', 'dh kinh te tphcm', 'truong dai hoc kinh te tphcm', 'truong dh kinh te tphcm', 'daj hoc kinh te tphcm']",6
Đại Học Kinh Tế -Tài Chính TPHCM,"['Đại Học Kinh Tế -Tài Chính TPHCM', 'dai hoc kinh te tai chinh tphcm', 'dh kinh te tai chinh tphcm', 'truong dai hoc kinh te tai chinh tphcm', 'daj hoc kinh te tai chinh tphcm', 'truong dh kinh te tai chinh tphcm']",6
Trường Sĩ Quan Lục Quân 1 - Đại học Trần Quốc Tuấn,"['Trường Sĩ Quan Lục Quân 1 - Đại học Trần Quốc Tuấn', 'truong si quan luc quan 1 dai hoc tran quoc tuan', 'truong si quan luc quan 1 truong dh tran quoc tuan', 'truong si quan luc quan 1 truong dai hoc tran quoc tuan', 'truong si quan luc quan 1 daj hoc tran quoc tuan', 'truong si quan luc quan 1 dh tran quoc tuan']",6
Trường Sĩ Quan Lục Quân 2 - Đại học Nguyễn Huệ,"['Trường Sĩ Quan Lục Quân 2 - Đại học Nguyễn Huệ', 'truong si quan luc quan 2 dai hoc nguyen hue', 'truong si quan luc quan 2 truong dai hoc nguyen hue', 'truong si quan luc quan 2 daj hoc nguyen hue', 'truong si quan luc quan 2 dh nguyen hue', 'truong si quan luc quan 2 truong dh nguyen hue']",6
Đại Học Mở TPHCM,"['Đại Học Mở TPHCM', 'dai hoc mo tphcm', 'daj hoc mo tphcm', 'truong dai hoc mo tphcm', 'dh mo tphcm', 'truong dh mo tphcm']",6
Đại Học Ngân Hàng TPHCM,"['Đại Học Ngân Hàng TPHCM', 'dai hoc ngan hang tphcm', 'truong dh ngan hang tphcm', 'daj hoc ngan hang tphcm', 'truong dai hoc ngan hang tphcm', 'dh ngan hang tphcm']",6
Đại Học Ngoại Thương ( Cơ sở phía Bắc ),"['Đại Học Ngoại Thương ( Cơ sở phía Bắc )', 'dai hoc ngoai thuong co so phia bac', 'truong dh ngoai thuong co so phia bac', 'truong dai hoc ngoai thuong co so phia bac', 'daj hoc ngoai thuong co so phia bac', 'dh ngoai thuong co so phia bac']",6
Đại Học Ngoại Thương (phía Nam),"['Đại Học Ngoại Thương (phía Nam)', 'dai hoc ngoai thuong phia nam', 'dh ngoai thuong phia nam', 'daj hoc ngoai thuong phia nam', 'truong dh ngoai thuong phia nam', 'truong dai hoc ngoai thuong phia nam']",6
Đại Học Nguyễn Tất Thành,"['Đại Học Nguyễn Tất Thành', 'dai hoc nguyen tat thanh', 'truong dai hoc nguyen tat thanh', 'daj hoc nguyen tat thanh', 'dh nguyen tat thanh', 'truong dh nguyen tat thanh']",6
Học Viện Phòng Không – Không Quân,"['Học Viện Phòng Không – Không Quân', 'hoc vien phong khong khong quan']",2
Đại Học Bách Khoa – Đại Học Quốc Gia TPHCM,"['Đại Học Bách Khoa – Đại Học Quốc Gia TPHCM', 'dai hoc bach khoa dai hoc quoc gia tphcm', 'dai hoc bk dai hoc quoc gia tphcm', 'daj hoc bach khoa dai hoc quoc gia tphcm', 'truong dai hoc bach khoa dai hoc quoc gia tphcm', 'dh bach khoa dai hoc quoc gia tphcm', 'truong dh bach khoa dai hoc quoc gia tphcm']",7
Đại Học Công Nghệ Thông Tin,"['Đại Học Công Nghệ Thông Tin', 'dai hoc cong nghe thong tin', 'dh cong nghe thong tin', 'daj hoc cong nghe thong tin', 'truong dh cong nghe thong tin', 'truong dai hoc cong nghe thong tin']",6
Đại học Kinh Tế – Luật -Đại Học Quốc Gia TPHCM,"['Đại học Kinh Tế – Luật -Đại Học Quốc Gia TPHCM', 'dai hoc kinh te luat dai hoc quoc gia tphcm', 'truong dh kinh te luat dai hoc quoc gia tphcm', 'daj hoc kinh te luat dai hoc quoc gia tphcm', 'dh kinh te luat dai hoc quoc gia tphcm', 'truong dai hoc kinh te luat dai hoc quoc gia tphcm']",6
Đại Học Quốc Tế – Đại Học Quốc Gia TPHCM,"['Đại Học Quốc Tế – Đại Học Quốc Gia TPHCM', 'dai hoc quoc te dai hoc quoc gia tphcm', 'truong dai hoc quoc te dai hoc quoc gia tphcm', 'dh quoc te dai hoc quoc gia tphcm', 'truong dh quoc te dai hoc quoc gia tphcm', 'daj hoc quoc te dai hoc quoc gia tphcm']",6
Đại Học Khoa Học Tự Nhiên,"['Đại Học Khoa Học Tự Nhiên', 'dai hoc khoa hoc tu nhien', 'truong dai hoc khoa hoc tu nhien', 'truong dh khoa hoc tu nhien', 'daj hoc khoa hoc tu nhien', 'dh khoa hoc tu nhien']",6
Đại Học Khoa Học Xã Hội và Nhân Văn,"['Đại Học Khoa Học Xã Hội và Nhân Văn', 'dai hoc khoa hoc xa hoi va nhan van', 'daj hoc khoa hoc xa hoi va nhan van', 'truong dai hoc khoa hoc xa hoi va nhan van', 'truong dh khoa hoc xa hoi va nhan van', 'dh khoa hoc xa hoi va nhan van']",6
Khoa Y - Đại học Quốc Gia TPHCM,"['Khoa Y - Đại học Quốc Gia TPHCM', 'khoa y dai hoc quoc gia tphcm', 'khoa y truong dai hoc quoc gia tphcm', 'khoa y dh quoc gia tphcm', 'khoa y truong dh quoc gia tphcm', 'khoa y daj hoc quoc gia tphcm']",6
Đại Học Sài Gòn,"['Đại Học Sài Gòn', 'dai hoc sai gon', 'dh sai gon', 'truong dh sai gon', 'truong dai hoc sai gon', 'daj hoc sai gon']",6
Đại Học Sư Phạm TPHCM,"['Đại Học Sư Phạm TPHCM', 'dai hoc su pham tphcm', 'truong dai hoc su pham tphcm', 'dh su pham tphcm', 'daj hoc su pham tphcm', 'dhsp tphcm', 'truong dh su pham tphcm']",7
Đại Học An Giang,"['Đại Học An Giang', 'dai hoc an giang', 'truong dh an giang', 'truong dai hoc an giang', 'daj hoc an giang', 'dh an giang']",6
Đại Học Đà Lạt,"['Đại Học Đà Lạt', 'dai hoc da lat', 'truong dai hoc da lat', 'dh da lat', 'truong dh da lat', 'daj hoc da lat']",6
Đại Học Nguyễn Trãi,"['Đại Học Nguyễn Trãi', 'dai hoc nguyen trai', 'truong dh nguyen trai', 'daj hoc nguyen trai', 'truong dai hoc nguyen trai', 'dh nguyen trai']",6
Đại Học Văn Hóa Hà Nội,"['Đại Học Văn Hóa Hà Nội', 'dai hoc van hoa ha noi', 'daj hoc van hoa ha noi', 'truong dh van hoa ha noi', 'dh van hoa ha noi', 'truong dai hoc van hoa ha noi']",6
Đại Học Công Nghệ và Quản Lý Hữu Nghị,"['Đại Học Công Nghệ và Quản Lý Hữu Nghị', 'dai hoc cong nghe va quan ly huu nghi', 'truong dh cong nghe va quan ly huu nghi', 'dh cong nghe va quan ly huu nghi', 'daj hoc cong nghe va quan ly huu nghi', 'truong dai hoc cong nghe va quan ly huu nghi']",6
Đại học Công nghệ Đông Á,"['Đại học Công nghệ Đông Á', 'dai hoc cong nghe dong a', 'dh cong nghe dong a', 'daj hoc cong nghe dong a', 'truong dh cong nghe dong a', 'truong dai hoc cong nghe dong a']",6
Đại học Phan Châu Trinh,"['Đại học Phan Châu Trinh', 'dai hoc phan chau trinh', 'dh phan chau trinh', 'truong dai hoc phan chau trinh', 'truong dh phan chau trinh', 'daj hoc phan chau trinh']",6
Đại học Yersin Đà Lạt,"['Đại học Yersin Đà Lạt', 'dai hoc yersin da lat', 'truong dai hoc yersin da lat', 'dh yersin da lat', 'truong dh yersin da lat', 'daj hoc yersin da lat']",6
Đại học Luật TP.HCM,"['Đại học Luật TP.HCM', 'dai hoc luat tp hcm', 'dai hoc luat tphcm', 'truong dh luat tp hcm', 'truong dai hoc luat tp hcm', 'dai hoc luat tp ho chi minh', 'dai hoc luat tp. ho chi minh', 'dh luat tp hcm', 'daj hoc luat tp hcm', 'dai hoc luat tp.hcm']",10
Đại Học Sư Phạm Nghệ Thuật Trung Ương,"['Đại Học Sư Phạm Nghệ Thuật Trung Ương', 'dai hoc su pham nghe thuat trung uong', 'dh su pham nghe thuat trung uong', 'truong dai hoc su pham nghe thuat trung uong', 'daj hoc su pham nghe thuat trung uong', 'dhsp nghe thuat trung uong', 'truong dh su pham nghe thuat trung uong']",7
Đại Học Hải Phòng,"['Đại Học Hải Phòng', 'dai hoc hai phong', 'daj hoc hai phong', 'truong dh hai phong', 'dh hai phong', 'truong dai hoc hai phong']",6
Đại Học Hoa Lư,"['Đại Học Hoa Lư', 'dai hoc hoa lu', 'truong dh hoa lu', 'daj hoc hoa lu', 'dh hoa lu', 'truong dai hoc hoa lu']",6
Đại Học Quang Trung,"['Đại Học Quang Trung', 'dai hoc quang trung', 'daj hoc quang trung', 'dh quang trung', 'truong dh quang trung', 'truong dai hoc quang trung']",6
Đại Học Tài Chính Ngân Hàng Hà Nội,"['Đại Học Tài Chính Ngân Hàng Hà Nội', 'dai hoc tai chinh ngan hang ha noi', 'daj hoc tai chinh ngan hang ha noi', 'dh tai chinh ngan hang ha noi', 'truong dh tai chinh ngan hang ha noi', 'truong dai hoc tai chinh ngan hang ha noi']",6
Đại Học Hà Tĩnh,"['Đại Học Hà Tĩnh', 'dai hoc ha tinh', 'daj hoc ha tinh', 'truong dai hoc ha tinh', 'truong dh ha tinh', 'dh ha tinh']",6
Học Viện Thanh Thiếu Niên Việt Nam,"['Học Viện Thanh Thiếu Niên Việt Nam', 'hoc vien thanh thieu nien viet nam']",2
Đại Học Dầu Khí Việt Nam,"['Đại Học Dầu Khí Việt Nam', 'dai hoc dau khi viet nam', 'dh dau khi viet nam', 'truong dh dau khi viet nam', 'truong dai hoc dau khi viet nam', 'daj hoc dau khi viet nam']",6
Đại Học Đồng Tháp,"['Đại Học Đồng Tháp', 'dai hoc dong thap', 'truong dai hoc dong thap', 'truong dh dong thap', 'dh dong thap', 'daj hoc dong thap']",6
Đại Học Sư Phạm Hà Nội,"['Đại Học Sư Phạm Hà Nội', 'dai hoc su pham ha noi', 'truong dai hoc su pham ha noi', 'daj hoc su pham ha noi', 'dhsp ha noi', 'dh su pham ha noi', 'truong dh su pham ha noi']",7
Đại Học Sư Phạm Kỹ Thuật TPHCM,"['Đại Học Sư Phạm Kỹ Thuật TPHCM', 'dai hoc su pham ky thuat tphcm', 'truong dh su pham ky thuat tphcm', 'truong dai hoc su pham ky thuat tphcm', 'dhsp ky thuat tphcm', 'dh su pham ky thuat tphcm', 'daj hoc su pham ky thuat tphcm']",7
Đại Học Cần Thơ,"['Đại Học Cần Thơ', 'dai hoc can tho', 'dh can tho', 'truong dai hoc can tho', 'daj hoc can tho', 'truong dh can tho']",6
Đại học Thủ Dầu Một,"['Đại học Thủ Dầu Một', 'dai hoc thu dau mot', 'dh thu dau mot', 'daj hoc thu dau mot', 'truong dai hoc thu dau mot', 'truong dh thu dau mot']",6
Đại Học Vinh,"['Đại Học Vinh', 'dai hoc vinh', 'daj hoc vinh', 'dh vinh', 'truong dai hoc vinh', 'truong dh vinh']",6
Đại Học Dân Lập Duy Tân,"['Đại Học Dân Lập Duy Tân', 'dai hoc dan lap duy tan', 'truong dai hoc dan lap duy tan', 'dh dan lap duy tan', 'daj hoc dan lap duy tan', 'dai hoc dl duy tan', 'truong dh dan lap duy tan']",7
Đại học Kiểm Sát Hà Nội,"['Đại học Kiểm Sát Hà Nội', 'dai hoc kiem sat ha noi', 'truong dai hoc kiem sat ha noi', 'truong dh kiem sat ha noi', 'dh kiem sat ha noi', 'daj hoc kiem sat ha noi']",6
Đại Học Hồng Đức,"['Đại Học Hồng Đức', 'dai hoc hong duc', 'truong dai hoc hong duc', 'daj hoc hong duc', 'truong dh hong duc', 'dh hong duc']",6
Học Viện Phụ Nữ Việt Nam,"['Học Viện Phụ Nữ Việt Nam', 'hoc vien phu nu viet nam']",2
Học Viện Ngoại Giao,"['Học Viện Ngoại Giao', 'hoc vien ngoai giao']",2
Học viện Tòa án,"['Học viện Tòa án', 'hoc vien toa an']",2
Học Viện Tài Chính,"['Học Viện Tài Chính', 'hoc vien tai chinh']",2
Trường Sĩ Quan Không Quân - Hệ Đại học,"['Trường Sĩ Quan Không Quân - Hệ Đại học', 'truong si quan khong quan he dai hoc', 'truong si quan khong quan he truong dai hoc', 'truong si quan khong quan he daj hoc', 'truong si quan khong quan he dh', 'truong si quan khong quan he truong dh']",6
Học Viện Kỹ Thuật Mật Mã,"['Học Viện Kỹ Thuật Mật Mã', 'hoc vien ky thuat mat ma']",2
Học Viện Kỹ Thuật Quân Sự - Hệ Quân sự,"['Học Viện Kỹ Thuật Quân Sự - Hệ Quân sự', 'hoc vien ky thuat quan su he quan su']",2
Đại Học Kiến Trúc Hà Nội,"['Đại Học Kiến Trúc Hà Nội', 'dai hoc kien truc ha noi', 'daj hoc kien truc ha noi', 'truong dai hoc kien truc ha noi', 'truong dh kien truc ha noi', 'dh kien truc ha noi']",6
